swing_id,course,round_date,hole,round_total,shot_number,distance_to_pin,terrain,fairway_hit,green_in_reg,penalty,club_used,club_speed,total_distance,carry_distance,ball_speed,apex_ht,back_spin,side_spin,launch_dir,launch_angle,smash_factor,spin_axis,flight_time,face_angle,swing_path,face_to_path_angle,AoA,Dynamic_Loft,Spin_Loft,Curve_Amount,Air_Carry_Efficiency,Offline_estimated,,,,,,,,,,,,,
418812,Driving_Range,3/20/2025,,,12,,,,,,8 Iron,98.42,176.19,175.01,117.75,61.6,3723 ,460,5.6 ,14.5 ,1.196,15.0,5.0,-1.1,7.2,6.1,-2.17,17.01,22.20,12.36%,99.3%,30.6 ,,,,,,,,,,,,,
418813,Driving_Range,3/20/2025,,,13,,,,,,8 Iron,90.95,136.73,127.99,104.16,40.3,6651 ,2873,(2.1),11.5 ,1.145,7.0,5.1,4.9,7.7,12.6,-5.19,4.99,6.12,43.20%,93.6%,73.6 ,,,,,,,,,,,,,
418614,Driving_Range,3/20/2025,,,14,,,,,,6 Iron,98.84,48.5,,107.26,,15382 ,-54,(4.1),0.0 ,1.085,23.0,4.2,-4.6,5.5,0.9,-1.14,-8.50, ,-0.35%, , ,,,,,,,,,,,,,
418615,Driving_Range,3/20/2025,,,15,,,,,,6 Iron,88.22,130.88,117.02,93.31,38.7,2511 ,182,2.2 ,16.2 ,1.058,,,-8.5,9.1,0.6, ,15.23,24.25,7.25%,89.4%,11.7 ,,,,,,,,,,,,,
418616,Driving_Range,3/20/2025,,,16,,,,,,6 Iron,95.47,179.14,169.79,116.19,69.3,4449 ,851,2.4 ,15.7 ,1.217,4.0,3.7,1.7,3.5,5.2,-9.02,14.15,15.99,19.13%,94.8%,46.7 ,,,,,,,,,,,,,
418617,Driving_Range,3/20/2025,,,17,,,,,,6 Iron,99.63,176.91,172.62,121.36,92.6,4873 ,1004,0.9 ,18.7 ,1.218,11.0,5.4,1.1,9.6,10.7,-1.84,14.87,17.79,20.60%,97.6%,51.8 ,,,,,,,,,,,,,
418618,Driving_Range,3/20/2025,,,18,,,,,,6 Iron,102.44,183.48,180.4,128.74,92.6,5392 ,292,3.5 ,16.2 ,1.257,12.0,6.0,-0.7,5.7,5.0,-2.92,16.66,29.09,5.42%,98.3%,13.5 ,,,,,,,,,,,,,
418419,Driving_Range,3/20/2025,,,19,,,,,,4 Iron,103.89,210.44,200.9,142.55,84.2,4950 ,1732,(0.9),13.1 ,1.372,3.0,6.1,3.2,4.5,7.7,-12.43,7.95,9.52,34.99%,95.5%,95.4 ,,,,,,,,,,,,,
418420,Driving_Range,3/20/2025,,,20,,,,,,4 Iron,106.27,215.71,208.31,139.19,63.9,3577 ,1136,2.2 ,12.1 ,1.310,19.0,6.1,-3.0,5.4,2.4,-1.56,10.60,12.38,31.76%,96.6%,93.7 ,,,,,,,,,,,,,
418421,Driving_Range,3/20/2025,,,21,,,,,,4 Iron,102.92,215.54,205.41,139.28,83.4,4365 ,1634,(2.5),14.1 ,1.353,18.0,5.5,0.5,7.3,7.8,-1.78,6.71,8.13,37.43%,95.3%,107.8 ,,,,,,,,,,,,,
418422,Driving_Range,3/20/2025,,,22,,,,,,4 Iron,98.42,157.68,140.28,109.38,42.2,4201 ,2049,0.6 ,12.2 ,1.111,21.0,6.1,-5.0,4.9,-0.1,-1.42,7.33,8.22,48.77%,89.0%,91.2 ,,,,,,,,,,,,,
418323,Driving_Range,3/20/2025,,,23,,,,,,Hybrid,104.77,197.56,194.2,140.04,102,7436 ,-56,(4.2),13.2 ,1.337,26.0,4.1,-2.8,10.8,8.0,-0.89,4.72,5.65,-0.75%,98.3%, ,,,,,,,,,,,,,
418324,Driving_Range,3/20/2025,,,24,,,,,,Hybrid,106.34,178.12,172.85,132.78,79.5,7093 ,3767,0.6 ,13.2 ,1.249,0.0,6.7,-6.3,7.9,1.6,-0.93,10.69,12.79,53.11%,97.0%,121.0 ,,,,,,,,,,,,,
418325,Driving_Range,3/20/2025,,,25,,,,,,Hybrid,109.33,209.07,205.41,143.94,131.3,5393 ,-1896,(0.4),18.2 ,1.317,28.0,5.8,-0.3,6.0,5.7,-2.09,14.30,20.00,-35.16%,98.2%,(97.6),,,,,,,,,,,,,
418326,Driving_Range,3/20/2025,,,26,,,,,,Hybrid,104.56,198.36,194.7,138.06,116.4,5160 ,1151,(1.7),18.3 ,1.320,-19.0,7.2,-0.9,2.3,1.4,-5.70,12.06,13.94,22.31%,98.2%,63.3 ,,,,,,,,,,,,,
418327,Driving_Range,3/20/2025,,,27,,,,,,Hybrid,102.96,213.56,210.97,146.98,120.5,5203 ,588,3.5 ,16.6 ,1.428,13.0,6.7,-3.2,6.5,3.3,-1.89,16.76,20.62,11.30%,98.8%,31.6 ,,,,,,,,,,,,,
418128,Driving_Range,3/20/2025,,,28,,,,,,Driver,111.21,264.25,253.43,157.67,110.8,3690 ,373,4.0 ,14.4 ,1.418,6.0,7.0,2.9,7.2,10.1,-3.87,16.09,-19.88,10.11%,95.9%,38.0 ,,,,,,,,,,,,,
418129,Driving_Range,3/20/2025,,,29,,,,,,Driver,109.66,250.13,243.4,157.01,98,3646 ,1214,2.3 ,13.8 ,1.432,6.0,7.0,4.1,3.7,7.8,35.97,13.08,15.83,33.30%,97.3%,84.0 ,,,,,,,,,,,,,
418130,Driving_Range,3/20/2025,,,30,,,,,,Driver,112.91,230.91,223.18,149.37,122,4438 ,1313,2.7 ,17.4 ,1.323,13.8,6.5,1.6,6.6,8.2,-2.75,16.37,19.91,29.59%,96.7%,89.3 ,,,,,,,,,,,,,
418131,Driving_Range,3/20/2025,,,31,,,,,,Driver,109.75,260.88,235.15,161.75,49.1,3254 ,948,6.1 ,7.3 ,1.474,16.0,7.0,1.9,6.8,8.7,-3.54,12.12,30.48,29.13%,90.1%,94.1 ,,,,,,,,,,,,,
418132,Driving_Range,3/20/2025,,,32,,,,,,Driver,110.98,180.48,182.42,140.11,195.6,5877 ,636,(3.8),28.5 ,1.262,16.0,5.2,6.0,6.4,12.4,-18.36,18.43,21.36,10.82%,101.1%,27.4 ,,,,,,,,,,,,,
418133,Driving_Range,3/20/2025,,,33,,,,,,Driver,109.59,269.25,260.71,158.7,137.7,3164 ,619,6.0 ,18.3 ,1.448,6.0,8.1,-5.3,4.4,-0.9,-2.94,21.38,4.71,19.56%,96.8%,71.7 ,,,,,,,,,,,,,
91411,Innisbrook_Copperhead,3/20/2025,1,1,1,542,Tee,Yes,,,Driver,109.66,220.35,217.93,147.62,205.7,5720 ,599,3.0 ,22.2 ,1.346,11.0,7.3,6.1,5.0,11.1,16.67,20.89,26.43,10.47%,98.9%,32.7 ,,,,,,,,,,,,,
91422,Innisbrook_Copperhead,3/20/2025,1,2,2,302,Fairway,,,,3 Wood,109.86,236.59,229.4,155.72,92.2,4675 ,1650,4.3 ,10.9 ,1.417,6.0,8.6,2.4,6.4,8.8,-5.55,12.77,15.36,35.29%,97.0%,109.0 ,,,,,,,,,,,,,
914133,Innisbrook_Copperhead,3/20/2025,1,3,1,75,Fairway,,,,Lob Wedge,62.50,75.71,69.07,72.67,20,9283 ,-40,(16.2),16.0 ,1.163,19.0,6.5,3.7,7.9,11.6,-2.59,13.36,13.36,-0.43%,91.2%, ,,,,,,,,,,,,,
914124,Innisbrook_Copperhead,3/20/2025,1,4,2,21,Rough,,No,,Sand Wedge,25.40,24.16,14.71,31.34,6.1,3105 ,412,(0.9),23.3 ,1.234,0.0,2.8,,, ,,17.23,21.80,13.27%,60.9%,2.9 ,,,,,,,,,,,,,
914145,Innisbrook_Copperhead,3/20/2025,1,5,3,4,Green,,,,Putter,2.74,3.91,,5.83,,0 ,0,(0.4),0.0 ,2.128,8.0,1.2,-2.2,2.9,0.7,-4.57, , , , , ,,,,,,,,,,,,,
91416,Innisbrook_Copperhead,3/20/2025,2,6,1,345,Tee,No,,Water,Driver,117.51,267.93,266.4,157.25,93.1,2473 ,-694,8.9 ,11.1 ,1.338,,,,, ,,19.22,17.79,-28.06%,99.4%,(106.6),,,,,,,,,,,,,
91417,Innisbrook_Copperhead,3/20/2025,2,7,2,345,Tee,Yes,,,Driver,111.55,258.24,245.12,158.97,75.9,4106 ,517,4.3 ,7.3 ,1.425,-16.0,6.4,10.0,2.3,12.3,1.44,10.52,-7.84,12.59%,94.9%,42.9 ,,,,,,,,,,,,,
914108,Innisbrook_Copperhead,3/20/2025,2,8,3,130,Fairway,,,,Pitching Wedge,90.95,134.6,132.02,104.63,66.6,7905 ,1027,2.4 ,18.6 ,1.150,7.0,6.2,4.4,4.0,8.4,18.35,16.91,21.69,12.99%,98.1%,23.1 ,,,,,,,,,,,,,
914149,Innisbrook_Copperhead,3/20/2025,2,9,4,6,Green,,Yes,,Putter,4.40,5.15,,7.42,,0 ,0,(3.1),0.0 ,1.686,7.0,5.1,1.4,5.3,6.7,-4.77, , , , , ,,,,,,,,,,,,,
914110,Innisbrook_Copperhead,3/20/2025,3,10,1,402,Tee,Yes,,,Driver,111.40,194.77,191.71,137.29,119.9,7990 ,-54,(1.1),14.2 ,1.232,,,,, ,,9.25,10.60,-0.68%,98.4%, ,,,,,,,,,,,,,
914011,Innisbrook_Copperhead,3/20/2025,3,11,2,204,Fairway,,,,5 Wood,102.69,182.35,180.94,132.03,108.7,6004 ,2387,3.0 ,18.2 ,1.286,0.0,7.1,-2.6,7.9,5.3,-1.35,17.03,19.48,39.76%,99.2%,99.5 ,,,,,,,,,,,,,
9141212,Innisbrook_Copperhead,3/20/2025,3,12,3,34,Rough,,No,,Sand Wedge,59.23,42.92,42.64,50.36,25.2,8375 ,2981,(0.4),32.1 ,0.850,22.0,6.5,1.9,9.3,11.2,-2.45,13.36,14.72,35.59%,99.3%,21.3 ,,,,,,,,,,,,,
9141413,Innisbrook_Copperhead,3/20/2025,3,13,4,10,Green,,,,Putter,5.71,12.11,,9.29,,0 ,0,(0.6),0.0 ,1.627,20.0,2.7,-13.4,10.3,-3.1,-1.36, , , , , ,,,,,,,,,,,,,
9141414,Innisbrook_Copperhead,3/20/2025,3,14,5,2,Green,,,,Putter,2.62,2.74,,4.96,,0 ,0,1.7 ,0.0 ,1.893,,,,, ,, , , , , ,,,,,,,,,,,,,
914715,Innisbrook_Copperhead,3/20/2025,4,15,1,164,Tee,,,,7 Iron,90.97,138.61,137.08,106.85,92.3,8643 ,3166,(3.2),21.9 ,1.175,,,,, ,,11.22,12.63,36.63%,98.9%,68.5 ,,,,,,,,,,,,,
9141216,Innisbrook_Copperhead,3/20/2025,4,16,2,26,Rough,,No,,Sand Wedge,52.31,31.49,29.45,42.64,19.4,7149 ,2566,1.6 ,34.5 ,0.815,20.0,5.8,-7.0,8.5,1.5,-1.41,15.76,17.06,35.89%,93.5%,14.7 ,,,,,,,,,,,,,
9141417,Innisbrook_Copperhead,3/20/2025,4,17,3,5,Green,,,,Putter,3.41,5.78,,5.47,,0 ,0,0.7 ,0.0 ,1.604,20.0,2.2,-13.0,13.5,0.5,-1.30, , , , , ,,,,,,,,,,,,,
914118,Innisbrook_Copperhead,3/20/2025,5,18,1,556,Tee,No,,,Driver,112.71,187.13,186.32,137.57,137.6,6263 ,2736,(2.0),20.2 ,1.221,,,,, ,,13.24,15.08,43.69%,99.6%,111.8 ,,,,,,,,,,,,,
914319,Innisbrook_Copperhead,3/20/2025,5,19,2,366,Earth,,,,Hybrid,109.75,123.29,74.23,130.65,39.3,6146 ,3184,(4.2),12.2 ,1.190,24.0,7.0,-3.6,7.4,3.8,-1.84,2.04,2.81,51.81%,60.2%,50.1 ,,,,,,,,,,,,,
914320,Innisbrook_Copperhead,3/20/2025,5,20,3,245,Earth,,,,Hybrid,110.00,117.48,91.28,136.37,18,7384 ,3837,2.7 ,15.7 ,1.240,27.0,1.6,-8.1,7.7,-0.4,-0.77,14.72,16.77,51.96%,77.7%,61.6 ,,,,,,,,,,,,,
9141021,Innisbrook_Copperhead,3/20/2025,5,21,4,128,Earth,,,,Pitching Wedge,92.75,77.96,30.69,100.03,2.4,5169 ,3340,(6.5),3.5 ,1.078,27.0,3.3,1.6,9.3,10.9,-2.05,-7.88,-7.67,64.62%,39.4%,25.3 ,,,,,,,,,,,,,
9141222,Innisbrook_Copperhead,3/20/2025,5,22,5,50,Rough,,,,Sand Wedge,51.00,56.59,46.81,57.05,16.9,5551 ,-74,2.4 ,18.3 ,1.119,33.0,1.1,-10.8,6.4,-4.4,-0.20,15.24,15.24,-1.33%,82.7%,(1.2),,,,,,,,,,,,,
9141423,Innisbrook_Copperhead,3/20/2025,5,23,6,8,Green,,,,Putter,4.75,8.37,,10.13,,0 ,0,3.4 ,0.0 ,2.133,-1.0,2.3,,, ,, , , , , ,,,,,,,,,,,,,
914124,Innisbrook_Copperhead,3/20/2025,6,24,1,424,Tee,No,,,Driver,108.00,140.92,140.86,119.12,180.8,6102 ,1135,0.2 ,36.5 ,1.103,,,,, ,,29.40,34.20,18.60%,100.0%,38.7 ,,,,,,,,,,,,,
914325,Innisbrook_Copperhead,3/20/2025,6,25,2,283,Rough,,,,Hybrid,111.32,214.87,203.36,144.19,63.5,3711 ,1045,5.4 ,11.4 ,1.295,11.0,7.7,-1.0,6.6,5.6,-4.80,14.66,24.98,28.16%,94.6%,81.3 ,,,,,,,,,,,,,
9141226,Innisbrook_Copperhead,3/20/2025,6,26,3,78,Rough,,No,,Sand Wedge,67.00,83.52,78.64,75.92,41,7426 ,-50,3.1 ,24.8 ,1.133,16.0,5.6,5.2,6.3,11.5,-10.32,20.63,20.63,-0.67%,94.2%, ,,,,,,,,,,,,,
9141227,Innisbrook_Copperhead,3/20/2025,6,27,4,8,Rough,,,,Sand Wedge,12.50,8.06,3.14,14.75,1.2,1151 ,-53,2.8 ,28.1 ,1.180,0.0,3.7,,, ,,23.45,23.45,-4.61%,39.0%,(0.2),,,,,,,,,,,,,
914128,Innisbrook_Copperhead,3/20/2025,7,28,1,373,Tee,Yes,,,Driver,104.62,245.49,225.6,154.91,48.1,2056 ,813,2.2 ,9.8 ,1.481,-3.0,0.6,,, ,,9.87,12.68,39.55%,91.9%,124.1 ,,,,,,,,,,,,,
9141029,Innisbrook_Copperhead,3/20/2025,7,29,2,127,Fairway,,,,Pitching Wedge,74.50,98.48,94.81,85.94,52.4,8439 ,-37,3.1 ,21.7 ,1.154,22.0,4.8,1.7,5.2,6.9,-2.80,18.09,18.09,-0.44%,96.3%, ,,,,,,,,,,,,,
9141230,Innisbrook_Copperhead,3/20/2025,7,30,3,30,Bunker,,No,,Sand Wedge,62.82,30.51,23.74,67.83,6,7418 ,94,1.7 ,22.4 ,1.080,0.0,4.3,,, ,,20.19,65.05,1.27%,77.8%,0.6 ,,,,,,,,,,,,,
914731,Innisbrook_Copperhead,3/20/2025,8,31,1,178,Tee,No,,,7 Iron,94.81,169.11,166.61,119.21,82.9,6806 ,1579,1.7 ,13.8 ,1.257,1.0,1.5,1.5,2.0,3.5,-44.86,11.91,14.51,23.20%,98.5%,54.1 ,,,,,,,,,,,,,
9141232,Innisbrook_Copperhead,3/20/2025,8,32,2,19,Rough,,No,,Sand Wedge,43.42,23.35,20.7,34.86,11.4,4831 ,1506,2.1 ,35.6 ,0.803,13.0,5.9,0.4,5.7,6.1,-2.61,19.37,20.95,31.17%,88.7%,8.8 ,,,,,,,,,,,,,
9141433,Innisbrook_Copperhead,3/20/2025,8,33,3,5,Green,,,,Putter,3.24,6.1,,5.5,,0 ,0,3.3 ,0.0 ,1.698,17.0,1.8,-10.3,12.3,2.0,-1.58,5.40, , , , ,,,,,,,,,,,,,
3811,chateau_whistler,3/23/2025,1,1,1,489,Tee,Yes,,,Driver,109.56,255.66,238.53,156.55,52.5,3938 ,-112,5.2 ,6.4 ,1.429,-2.0,5.5,5.4,4.0,9.4, ,12.25,22.96,-2.84%,93.3%,,,,,,,,,,,,,,
3832,chateau_whistler,3/23/2025,1,2,2,219,Fairway,,,,Hybrid,108.20,207.6,199.6,146.44,49,4610 ,938,7.0 ,10.0 ,1.353,12.0,5.2,6.9,7.5,14.4,-10.70,-24.97,-24.75,20.35%,96.1%,,,,,,,,,,,,,,
38133,chateau_whistler,3/23/2025,1,3,1,16,Bunker,,,,Lob Wedge,58.00,13.86,10.21,41.5,3.1,5859 ,2600,(8.9),37.6 ,0.716,24.0,1.1,-33.3,11.1,-22.2,-0.23,28.86,35.58,44.38%,73.7%,,,,,,,,,,,,,,
38144,chateau_whistler,3/23/2025,1,4,2,4,Fringe,,Yes,,Putter,2.86,3.2,,4.76,,0 ,0,(1.1),0.0 ,1.664,,,-2.5,3.1,0.6,-6.72,-1.40, , , ,,,,,,,,,,,,,launch dir,launch angle
3815,chateau_whistler,3/23/2025,2,5,1,326,Tee,Yes,,,Driver,107.20,240.01,220.82,158.66,42,2053 ,1238,(0.5),10.5 ,1.480,31.0,4.4,-1.4,5.0,3.6, ,1.07,1.77,60.31%,92.0%,,,,,,,,,,,,,,
38126,chateau_whistler,3/23/2025,2,6,2,56,Fairway,,,,Sand Wedge,75.28,78.69,71.92,72.01,35.7,10158 ,2957,0.6 ,27.7 ,0.957,16.0,3.6,-7.7,7.3,-0.4,-0.70,23.10,23.10,29.11%,91.4%,,,,,,,,,,,,,,
38127,chateau_whistler,3/23/2025,2,7,3,24,Rough,,No,,Sand Wedge,25.00,26.13,15.09,32.71,4.1,4522 ,-49,0.5 ,24.9 ,1.308,,,,, ,,21.85,-5.82,-1.08%,57.7%,,,,,,,,,,,,,,
38148,chateau_whistler,3/23/2025,2,8,4,4,Green,,,,Putter,2.46,2.96,,4.79,,0 ,0,0.8 ,0.0 ,1.947,,,1.1,0.2,,27.67,-5.60, , , ,,,,,,,,,,,,,,
3819,chateau_whistler,3/23/2025,3,9,1,348,Tee,No,,,Driver,108.00,201.88,199.66,146.4,110.6,7475 ,3725,(3.8),15.7 ,1.356,26.0,6.6,-5.6,6.6,1.0, ,3.61,4.36,49.83%,98.9%,,,,,,,,,,,,,,
381010,chateau_whistler,3/23/2025,3,10,2,128,Deep Grass,,,,Pitching Wedge,86.12,47.37,14,106.61,6.2,8396 ,3985,(4.3),19.1 ,1.238,25.0,0.5,-9.5,11.5,2.0,-0.75,16.98,19.52,47.46%,29.6%,,,,,,,,,,,,,,
381211,chateau_whistler,3/23/2025,3,11,3,82,Deep Grass,,No,,Sand Wedge,87.16,76,65.09,118.69,1.5,6008 ,1573,3.0 ,17.0 ,1.362,15.0,2.4,1.1,8.6,9.7,-2.54,1.93,2.64,26.18%,85.6%,,,,,,,,,,,,,,
381212,chateau_whistler,3/23/2025,3,12,4,11,Rough,,,,Sand Wedge,38.70,13.97,10.7,25.09,4.3,3833 ,-1401,1.0 ,40.3 ,0.648,-20.0,1.3,-12.2,11.8,-0.4,-0.71,33.59,30.49,-36.55%,76.6%,,,,,,,,,,,,,,
381413,chateau_whistler,3/23/2025,3,13,5,4,Green,,,,Putter,3.80,3.65,,6.43,,0 ,0,0.2 ,0.0 ,1.692,,,,,-0.8,3.10,1.30, , , ,,,,,,,,,,,,,,
38114,chateau_whistler,3/23/2025,4,14,1,422,Tee,No,,,Driver,109.66,242,208.27,159.18,32.2,3041 ,1470,1.8 ,8.9 ,1.452,26.0,4.2,1.3,4.7,6.0, ,10.09,14.12,48.34%,86.1%,,,,,,,,,,,,,,
38815,chateau_whistler,3/23/2025,4,15,2,143,Deep Grass,,,,8 Iron,95.36,69.45,17.32,107.38,20.3,5051 ,306,3.3 ,22.6 ,1.126,3.0,0.5,2.7,4.9,7.6,-4.03,16.99,18.97,6.06%,24.9%,,,,,,,,,,,,,,
381216,chateau_whistler,3/23/2025,4,16,3,77,Deep Grass,,No,,Sand Wedge,76.58,47.26,43.25,86.15,11.5,8467 ,1972,1.0 ,27.7 ,1.125,13.0,2.3,-1.8,9.6,7.8,-1.98,24.04,51.70,23.29%,91.5%,,,,,,,,,,,,,,
381217,chateau_whistler,3/23/2025,4,17,4,30,Bunker,,,,Sand Wedge,58.57,20.19,14.54,55.33,3.6,7558 ,169,1.6 ,26.8 ,0.945,1.0,1.1,1.0,2.0,3.0,-27.65,22.37,22.37,2.24%,72.0%,,,,,,,,,,,,,,
381218,chateau_whistler,3/23/2025,4,18,5,10,Fairway,,,,Sand Wedge,16.01,7.97,4.71,16.76,1.6,2675 ,774,3.9 ,28.9 ,1.047,,,,, ,,27.10,32.09,28.93%,59.1%,,,,,,,,,,,,,,
38719,chateau_whistler,3/23/2025,5,19,1,152,Tee,,Yes,,7 Iron,78.85,157.16,150.08,102.71,108.1,6695 ,1127,4.5 ,21.1 ,1.303,10.0,6.0,3.0,8.8,11.8,-4.99,17.60,14.40,16.83%,95.5%,,,,,,,,,,,,,,
381420,chateau_whistler,3/23/2025,5,20,2,4,Green,,,,Putter,2.20,3.93,,4.16,,0 ,0,0.4 ,0.0 ,1.891,,,,,-0.5,3.20,-0.90,-0.90, , ,,,,,,,,,,,,,,
38121,chateau_whistler,3/23/2025,6,21,1,487,Tee,No,,,Driver,109.75,244,230.64,149.35,111.1,4448 ,1688,0.2 ,15.2 ,1.361,21.0,6.7,-0.9,6.1,,,15.74,18.15,37.95%,94.5%,,,,,,,,,,,,,,
38022,chateau_whistler,3/23/2025,6,22,2,177,Deep Grass,,,,5 Wood,96.50,97.99,89.69,132.26,48.6,6881 ,2656,4.1 ,16.8 ,1.371,21.0,3.4,3.1,9.4,12.5,-2.41,13.00,14.49,38.60%,91.5%,,,,,,,,,,,,,,
381223,chateau_whistler,3/23/2025,6,23,3,80,Deep Grass,,,,Sand Wedge,83.38,55.9,49.27,89.98,15.4,7311 ,1919,1.8 ,24.4 ,1.079,15.0,2.4,-1.0,10.3,9.3,-1.49,-5.48,-4.84,26.25%,88.1%,,,,,,,,,,,,,,
381224,chateau_whistler,3/23/2025,6,24,4,24,Bunker,,,,Sand Wedge,63.92,26.57,21.07,56.94,11.3,2762 ,1089,(4.9),39.5 ,0.891,22,1.8,-25.8,12.1,-13.7,-0.64,32.92,31.32,39.43%,79.3%,,,,,,,,,,,,,,
381425,chateau_whistler,3/23/2025,6,25,5,5,Fringe,,,,Putter,2.92,3.46,,5.02,,0 ,0,0.3 ,0.0 ,1.719,,,,,-0.1,1.60,6.70, , , ,,,,,,,,,,,,,,
38126,chateau_whistler,3/23/2025,7,26,1,537,Tee,Yes,,,Driver,114.71,306.86,279.57,165.33,65.4,2686 ,354,6.9 ,9.8 ,1.441,8.0,6.2,6.7,8.0,14.7, ,8.18,8.18,13.18%,91.1%,,,,,,,,,,,,,,
38227,chateau_whistler,3/23/2025,7,27,2,216,Fairway,,,,3 Wood,94.76,220.37,216.66,132.6,102.8,4050 ,758,6.1 ,15.1 ,1.399,,,,, ,,12.55,12.55,18.72%,98.3%,,,,,,,,,,,,,,
381228,chateau_whistler,3/23/2025,7,28,3,6,Rough,,,,Sand Wedge,19.80,11.61,5.43,16.72,4,1809 ,-42,(3.6),40.2 ,0.844,,,,, ,,30.76,36.05,-2.32%,46.8%,,,,,,,,,,,,,,
381429,chateau_whistler,3/23/2025,7,29,4,7,Green,,Yes,,Putter,5.93,6.71,,10.74,,0 ,0,(0.8),0.0 ,1.811,,,-2.7,4.9,2.2,-5.28,3.90, , , ,,,,,,,,,,,,,,
38630,chateau_whistler,3/23/2025,8,30,1,192,Tee,,,,6 Iron,95.84,197.13,193.1,125.47,108.2,4912 ,1281,5.3 ,13.3 ,1.309,15.0,6.0,3.9,9.7,13.6, ,11.30,13.60,26.08%,98.0%,,,,,,,,,,,,,,
381231,chateau_whistler,3/23/2025,8,31,2,6,Rough,,No,,Sand Wedge,11.63,6.27,3.63,13.25,2.1,1404 ,122,3.4 ,37.4 ,1.139,5.0,0.7,0.2,6.0,6.2,-2.30,26.10,30.31,8.69%,57.9%,,,,,,,,,,,,,,
38132,chateau_whistler,3/23/2025,9,32,1,575,Tee,No,,Out of Bounds,Driver,109.55,574.13,289.25,156.76,101.4,3169 ,1436,(3.8),10.3 ,1.431,24.0,7.2,-5.1,3.8,-1.3,-4.21,17.67,15.69,45.31%,50.4%,,,,,,,,,,,,,,
38133,chateau_whistler,3/23/2025,9,33,2,575,Tee,No,,,Driver,104.62,249.19,240.55,157.84,67.4,2449 ,-577,8.3 ,7.4 ,1.509,-13.0,4.9,9.1,3.9,13.0,1.98,2.58,3.22,-23.56%,96.5%,,,,,,,,,,,,,,
38034,chateau_whistler,3/23/2025,9,34,3,192,Deep Grass,No,,,5 Wood,89.84,75.99,75,98.11,65.7,5883 ,1705,(1.9),30.7 ,1.092,16.0,4.1,-3.6,8.0,4.4,-0.64,26.00,30.39,28.98%,98.7%,,,,,,,,,,,,,,
381035,chateau_whistler,3/23/2025,9,35,4,121,Rough,,Yes,,Pitching Wedge,87.66,132.22,127.81,104.04,48,7567 ,1581,2.2 ,20.1 ,1.187,12.0,4.7,0.4,7.4,7.8,-4.39,13.74,17.09,20.89%,96.7%,,,,,,,,,,,,,,
381436,chateau_whistler,3/23/2025,9,36,5,17,Green,,,,Putter,7.43,14.57,,12.94,,0 ,0,(1.5),0.0 ,1.742,,,-3.0,3.0, ,-3.35, , , , ,,,,,,,,,,,,,,
418131,driving_range,3/23/2025,,,1,,,,,,Lob Wedge,57.94,60.63,54.57,55.46,31.2,7586 ,2701,1.0 ,25.7 ,0.957,,,,, ,,21.41,21.41,35.61%,90.0%,,,,,,,,,,,,,,
418132,driving_range,3/23/2025,,,2,,,,,,Lob Wedge,56.43,57.29,53.16,54.47,31.6,7319 ,2250,1.6 ,26.8 ,0.965,,,,, ,,22.30,22.30,30.74%,92.8%,,,,,,,,,,,,,,
418133,driving_range,3/23/2025,,,3,,,,,,Lob Wedge,62.49,69.71,66.42,62.84,41.9,8606 ,2029,3.7 ,25.4 ,1.006,,,,, ,,21.14,21.14,23.58%,95.3%,,,,,,,,,,,,,,
418134,driving_range,3/23/2025,,,4,,,,,,Lob Wedge,62.69,80.37,76.97,67.32,66.8,3326 ,845,0.8 ,36.2 ,1.074,,,,, ,,30.20,30.20,25.41%,95.8%,,,,,,,,,,,,,,
418135,driving_range,3/23/2025,,,5,,,,,,Lob Wedge,60.38,70.35,66.02,62.87,52,4754 ,1575,0.6 ,32.2 ,1.041,,,,, ,,26.82,26.82,33.13%,93.8%,,,,,,,,,,,,,,
418136,driving_range,3/23/2025,,,6,,,,,,Lob Wedge,68.00,108.66,103.29,84.32,78.2,8504 ,-57,4.1 ,26.6 ,1.240,0.0,5.0,,, ,,25.34,30.35,-0.67%,95.1%,,,,,,,,,,,,,,
418127,driving_range,3/23/2025,,,7,,,,,,Sand Wedge,85.99,116.77,109.61,87.66,74.7,8228 ,1127,4.6 ,23.6 ,1.019,8.0,5.0,3.2,8.5,11.7,-5.01,19.67,19.67,13.70%,93.9%,,,,,,,,,,,,,,
418128,driving_range,3/23/2025,,,8,,,,,,Sand Wedge,67.53,78.35,73.94,67.64,46.7,5225 ,1079,6.3 ,25.2 ,1.002,,,,, ,,25.07,32.47,20.65%,94.4%,,,,,,,,,,,,,,
418129,driving_range,3/23/2025,,,9,,,,,,Sand Wedge,74.33,100.46,95.22,80.59,47.1,8002 ,943,5.0 ,17.8 ,1.084,7.0,4.0,4.1,7.5,11.6,-7.40,18.47,7.32,11.78%,94.8%,,,,,,,,,,,,,,
4181210,driving_range,3/23/2025,,,10,,,,,,Sand Wedge,71.72,96.73,94.41,78.37,64.5,7068 ,-235,2.7 ,25.4 ,1.093,-2.0,4.5,3.6,2.0,5.6,11.15,21.13,21.13,-3.32%,97.6%,,,,,,,,,,,,,,
4181111,driving_range,3/23/2025,,,11,,,,,,Gap Wedge,87.29,96.63,93.26,78.61,73.3,7935 ,2689,1.7 ,29.4 ,0.901,,,,, ,,24.51,24.51,33.89%,96.5%,,,,,,,,,,,,,,
